"ID_ENTIDAD";"ID_ENTIDAD_PADRE";"ID_LEGISLATURA";"NIVEL";"ORDEN";"NOMBRE";"OBSERVACIONES";"DEPENDENCIA_DIRECTA";"COD_SIU";"EDIFICIO";"DIRECCION";"CP";"LOCALIDAD";"PROVINCIA";"TELEFONO";"COOR_X";"COOR_Y";"EMAIL";"PAGINA_WEB";"PAGINA_WEB_TITULO";"RNUM";
"816";"593";"21";"4";"1";"Servicio de Asuntos Jurídicos";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"16";
"817";"593";"21";"4";"2";"Servicio de Gestión Económica, Contratación y Asuntos Generales";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"17";
"818";"593";"21";"4";"3";"Servicio de Personal, Planificación y Coordinación";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"18";
"819";"593";"21";"4";"4";"Servicio de Prevención de Riesgos Laborales";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"19";
"903";"902";"21";"4";"1";"Servicio de Selección y Provisión";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"20";
"2262";"2040";"24";"3";"8";"Servicio Provincial de Huesca";"";"0";"ORG12912";"Edificio de la Plaza Cervantes";"Plaza Cervantes, 1";"22003";"Huesca";"Huesca ";"974293255   ";"-0.41463880000000003";"42.1392933";"";"";"";"21";
"822";"594";"21";"4";"3";"Servicio de Conciertos y Prestaciones";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"22";
"823";"594";"21";"4";"4";"Servicio de Evaluación y Acreditación Sanitaria";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"23";
"824";"595";"21";"4";"1";"Servicio del Consumidor";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"24";
"825";"595";"21";"4";"2";"Servicio de Disciplina de Mercado";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"25";
"826";"596";"21";"4";"1";"Servicio de Drogodependencia y Vigilancia en Salud Pública";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"26";
"827";"596";"21";"4";"2";"Servicio de Promoción de la Salud y Prevención de la Enfermedad";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"27";
"828";"596";"21";"4";"3";"Servicio de Seguridad Alimentaria, Salud Ambiental y Coordinación";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"28";
"829";"597";"21";"4";"1";"Servicio de Calidad en la Provisión de Servicios";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"29";
"830";"597";"21";"4";"2";"Servicio de Atención al Usuario de los Sistemas de Salud y de Servicios Sociales";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"30";
"831";"598";"21";"4";"1";"Servicio de Programas de Atención y Apoyo a la Familia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"31";
"832";"598";"21";"4";"2";"Servicio de Prestaciones y Control Normativo y Económico";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"32";
"2037";"";"24";"2";"1";"Departamento de Presidencia";"";"0";"ORG09609";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000";"-0.8916506000000001";"41.653008";"";"";"";"33";
"2105";"2046";"24";"4";"5";"Unidad de Apoyo al Consejo Económico y Social de Aragón";"";"0";"ORG01801";"Edificio de la Calle Joaquín Costa";"Calle Joaquín Costa, 18";"50071";"Zaragoza";"Zaragoza";"";"-0.8805060100000001";"41.64840728";"";"";"";"34";
"2137";"2052";"24";"4";"1";"Servicio de Administración General";"";"0";"ORG09743";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.653008";"";"";"";"35";
"836";"546";"21";"3";"8";"Servicio Provincial de Sanidad, Bienestar Social y Familia de Huesca";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"36";
"837";"546";"21";"3";"9";"Servicio Provincial de Sanidad, Bienestar Social y Familia de Teruel";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"37";
"838";"546";"21";"3";"10";"Servicio Provincial de Sanidad, Bienestar Social y Familia de Zaragoza";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"38";
"2142";"2052";"24";"4";"6";"Servicio de Seguridad y Protección Civil";"";"0";"ORG09735";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"39";
"840";"594";"21";"4";"5";"Servicio de Planificación y Ordenación de Servicios Sociales";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"40";
"2399";"2395";"24";"3";"4";"Consejo de Educación Permanente de Aragón";"";"0";"ORG16506";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976715441";"-0.9038124000000001";"41.669796";"";"";"";"41";
"842";"836";"21";"4";"1";"Instituto Aragonés de la Mujer en Huesca";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"42";
"843";"836";"21";"4";"2";"Instituto Aragonés de la Juventud en Huesca";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"43";
"2402";"2395";"24";"3";"7";"Consejo de Ordenación del Territorio de Aragón";"";"0";"ORG16402";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715757";"-0.8916506000000001";"41.653008";"";"";"";"44";
"2430";"2039";"24";"3";"8";"Tribunal Administrativo de Contratos Públicos";"";"0";"ORG09157";"Edificio de Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976713016";"-0.8791485";"41.647915";"";"";"";"45";
"2161";"2068";"24";"4";"5";"Servicio de Valoración Inmobiliaria";"";"0";"ORG03613";"Edificio de la Calle Joaquín Costa ";"Calle Joaquín Costa, 18";"50071";"Zaragoza";"Zaragoza";"976714000";"-0.88050604";"41.648407";"";"";"";"46";
"2187";"2081";"24";"4";"5";"Servicio de Coordinación y Auditoria Interna de Ayudas";"";"0";"ORG14715";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714685   ";"-0.87655916";"41.65260457";"";"";"";"47";
"2211";"2085";"24";"4";"5";"Servicio de Espacios Naturales y Red Natura 2000";"";"0";"ORG12342";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714812   ";"-0.87655916";"41.65260457";"";"";"";"48";
"2220";"2080";"24";"4";"1";"Servicio del Consumidor";"";"0";"ORG11892";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.9080407";"41.6474566";"";"";"";"49";
"2256";"2058";"24";"4";"2";"Servicio de Cooperación e Innovación Deportiva";"";"0";"ORG14867";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"50071       ";"-0.90381239";"41.66979736";"";"";"";"50";
"2260";"2043";"24";"3";"7";"Servicio Provincial de Huesca";"";"0";"ORG14105";"";"Plaza Cervantes, 1";"22003";"Huesca";"Huesca";"974293172   ";"-0.41463880000000003";"42.1392933";"";"";"";"51";
"2416";"2254";"24";"4";"4";"Biblioteca Pública de Huesca";"";"0";"";"Edificio de Avenida de los Pirineos";"Avenida de los Pirineos, 2";"22071";"Huesca";"Huesca";"";"-0.41560817";"42.14150358";"";"";"";"52";
"2293";"2076";"24";"4";"3";"Servicio de Promoción, Planificación y Estudios Turísticos";"";"0";"ORG11576";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaagoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"53";
"2298";"2091";"24";"3";"1";"Servicio de Asuntos Jurídicos";"";"0";"ORG14972";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50017";"Zaragoza";"Zaragoza";"976714000   ";"-0.9080407";"41.6474566";"";"";"";"54";
"2305";"2092";"24";"3";"4";"Servicio de Salud en todas las Políticas";"";"0";"ORG14998";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.9080407";"41.6474566";"";"";"";"55";
"3313";"3045";"25";"3";"5";"Servicio Provincial de Sanidad de Huesca";"";"0";"ORG14344";"Edificio de la Calle San Jorge";"Calle San Jorge, 65";"22003";"Huesca";"Huesca";"974247234";"-0.42072466000000003";"42.133255";"";"";"";"56";
"3122";"3045";"25";"3";"8";"Servicio Aragonés de Salud";"";"0";"ORG12560";"Edificio de la Plaza de la Convivencia";"Plaza de la Convivencia, 2";"50071";"Zaragoza";"Zaragoza";"876764000   ";"-0.90734273";"41.64747";"";"";"";"57";
"3396";"3045";"25";"3";"11";"Comité de Bioética de Aragón";"";"0";"ORG16505";"Edificio de la Vía Universitas";"Vía Universitas, 36";"50071";"Zaragoza";"Zaragoza";"976715272";"-0.9080407";"41.647456999999996";"cba@aragon.es";"";"";"58";
"3263";"3040";"25";"3";"10";"Servicio Provincial de Educación, Cultura y Deporte de Teruel";"";"0";"ORG13190";"Edificio de la Calle San Vicente de Paúl";"Calle San Vicente de Paúl, 3";"44002";"Teruel";"Teruel";"978641250";"-1.1059961";"40.336044";"";"";"";"59";
"3400";"3040";"25";"3";"14";"Consejo Escolar de Aragón";"";"0";"ORG16508";"Edificio de la Avenida de Ranillas ";"Avenida de Ranillas, 5 D";"50071";"Zaraagoza";"Zaragoza";"976713022";"-0.9038124000000001";"41.669796";"";"";"";"60";
"3047";"3036";"25";"3";"2";"Gabinete de la Presidencia";"";"0";"ORG14951";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.653008";"";"";"";"61";
"3048";"3037";"25";"3";"1";"Secretaría General Técnica del Departamento de Presidencia y Relaciones Institucionales";"";"0";"ORG16984";"Edificio Pignatelli";"Paseo de María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.653008";"presgt@aragon.es";"";"";"62";
"3049";"3037";"25";"3";"2";"Dirección General de Relaciones Institucionales ";"";"0";"ORG17015";"Edificio Pignatelli";"Paseo de María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000";"-0.8916506000000001";"41.653008";"";"";"";"63";
"3052";"3037";"25";"3";"5";"Dirección General de Justicia ";"";"0";"ORG17023";"Edificio Pignatelli";"Paseo de María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000";"-0.8916506000000001";"41.653008";"";"";"";"64";
"3053";"3040";"25";"3";"1";"Secretaría General Técnica del Departamento de Educación, Cultura y Deporte";"";"0";"ORG11197";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976715475   ";"-0.9038124000000001";"41.669796";"sgteducacion@aragon.es ";"";"";"65";
"3054";"3040";"25";"3";"2";"Dirección General de Innovación y Formación Profesional";"";"0";"ORG17542";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976715416";"-0.9038124000000001";"41.669796";"dginnovacionyfp@aragon.es";"";"";"66";
"3076";"2437";"25";"3";"5";"Dirección General de Turismo ";"";"0";"ORG17560";"Edificio Pignatelli";"Paseo de María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715838   ";"-0.8916506000000001";"41.653008";"";"";"";"67";
"649";"557";"21";"4";"1";"Servicio de Contratación Centralizada";"";"0";"ORG06719";"";"";"";"";"";"";"";"";"";"";"";"68";
"652";"557";"21";"4";"4";"Servicio de Información y Documentación Administrativa";"";"0";"ORG08924";"";"";"";"";"";"";"";"";"";"";"";"69";
"868";"538";"21";"4";"9";"Oficina del Gobierno de Aragón en Bruselas";"";"0";"ORG06471";"";"";"";"";"";"";"";"";"";"";"";"70";
"2310";"2093";"24";"3";"4";"Servicio de Evaluación y Acreditación";"";"0";"ORG15015";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.9080407";"41.6474566";"";"";"";"71";
"861";"602";"21";"4";"1";"Dirección Provincial del INAEM en Huesca";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"72";
"862";"602";"21";"4";"2";"Dirección Provincial del INAEM en Teruel";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"73";
"863";"602";"21";"4";"3";"Dirección Provincial del INAEM en Zaragoza";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"74";
"883";"616";"21";"4";"3";"SERVICIO DE ATENCION A LA INFANCIA Y ADOLESCENCIA";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"75";
"2075";"2041";"24";"3";"5";"Dirección General de Movilidad e Infraestructuras";"";"0";"ORG11579";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714517   ";"-0.8916506000000001";"41.653008";"";"";"";"76";
"899";"898";"21";"4";"1";"Servicio de Regimen Jurídico y Asuntos Generales";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"77";
"2093";"2045";"24";"3";"3";"Dirección General de Asistencia Sanitaria";"";"0";"ORG12817";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.9080407";"41.6474566";"";"";"";"78";
"2101";"2038";"24";"3";"6";"Instituto Aragonés de Fomento (IAF)";"";"0";"ORG09807";"";"Calle Teniente Coronel Valenzuela, 9";"50071";"Zaragoza";"Zaragoza";"976702101";"-0.8832378000000001";"41.652504";"";"";"";"79";
"2143";"2117";"24";"4";"1";"Secretaría General";"";"0";"ORG12833";"";"Calle San Francisco, 1";"44001";"Teruel";"Teruel";"";"-1.10885815";"40.341826999999995";"";"";"";"80";
"2145";"2118";"24";"4";"1";"Secretaria General";"";"0";"ORG12846";"";"Plaza Cervantes, 1";"22003";"Huesca";"Huesca";"";"-0.41463880000000003";"42.1392933";"";"";"";"81";
"2153";"2067";"24";"4";"1";"Servicio de Presupuestos";"";"0";"ORG03894";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8791484900000001";"41.64791637";"";"";"";"82";
"2163";"2069";"24";"4";"2";"Servicio de Clasificación y Provisión de Puestos de Trabajo";"";"0";"ORG06672";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"83";
"2165";"2069";"24";"4";"4";"Servicio de Régimen Jurídico";"";"0";"ORG09025";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"84";
"2171";"2070";"24";"4";"4";"Servicio de Información y Documentación Administrativa";"";"0";"ORG08924";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"85";
"2173";"2070";"24";"4";"6";"Servicio de Conservación de Bienes Inmuebles";"";"0";"ORG06733";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"86";
"2179";"2066";"24";"4";"6";"Servicio de Control Financiero de Empresas y Entes Públicos";"";"0";"ORG08908";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8791484900000001";"41.64791637";"";"";"";"87";
"2191";"2082";"24";"4";"2";"Servicio de Ayudas Directas por Superficie";"";"0";"ORG14773";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714626   ";"-0.87655916";"41.65260457";"";"";"";"88";
"2215";"2086";"24";"4";"2";"Servicio de Gestión de los Incendios Forestales y Coordinación";"";"0";"ORG14706";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714664   ";"-0.87655916";"41.65260457";"";"";"";"89";
"2237";"2089";"24";"4";"4";"Servicio de Telecomunicaciones";"";"0";"ORG12477";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"90";
"2238";"2090";"24";"4";"1";"Servicio de Universidades";"";"0";"ORG07849";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.9038124000000001";"41.669796";"";"";"";"91";
"2249";"2056";"24";"4";"3";"Servicio de Relaciones Jurídicas, Provisión y Gestión del Personal Docente";"";"0";"";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.90381239";"41.66979736";"";"";"";"92";
"2327";"2317";"24";"4";"3";"Servicio de Selección y Provisión";"";"0";"";"Edificio de la Plaza de la Convivencia";"Plaza de la Convivencia, 2";"50071";"Zaragoza";"Zaragoza";"976764000   ";"-0.90734275";"41.64746852";"";"";"";"93";
"2394";"2046";"24";"4";"3";"Oficina de conflicto de intereses e incompatibilidades";"";"0";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713461   ";"-0.8916506000000001";"41.6530086";"";"";"";"94";
"2420";"2254";"24";"4";"6";"Biblioteca Pública de Teruel";"";"0";"";"Edificio de Plaza de Pérez Prado";"Calle de Pérez Prado, 3";"44001";"Teruel";"Teruel";"";"-1.10966125";"40.3441759";"";"";"";"95";
"2062";"2038";"24";"3";"3";"Dirección General de Trabajo";"";"0";"ORG09440";"Edificio del Paseo Fernando el Católico";"Paseo Fernando el Católico, 63-65";"50071";"Zaragoza";"Zaragoza";"976713245   ";"-0.8972155";"41.63811";"";"";"";"96";
"2089";"2044";"24";"3";"3";"Dirección General de Administración Electrónica y Sociedad de la Información";"";"0";"ORG12474";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976716288   ";"-0.8916506000000001";"41.653008";"";"";"";"97";
"2429";"2039";"24";"3";"7";"Junta de Reclamaciones Económico-Administrativas de la Comunidad Autónoma de Aragón";"";"0";"ORG09156";"Edificio de Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714291";"-0.8791485";"41.647915";"";"";"";"98";
"3083";"3043";"25";"3";"3";"Dirección General de Desarrollo Rural";"";"0";"ORG17105";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714645   ";"-0.87655914";"41.652603";"";"";"";"99";
"3085";"3043";"25";"3";"7";"Dirección General de Cambio Climático y Educación Ambiental";"";"0";"ORG17436";"Edificio de la Plaza San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976713234";"-0.87655914";"41.652603";"";"";"";"100";
"3088";"3044";"25";"3";"2";"Dirección General de Investigación e Innovación";"";"0";"ORG17505";"Edificio Pignatelli";"Paseo de María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715941   ";"-0.8916506000000001";"41.653008";"";"";"";"101";
"3108";"3043";"25";"3";"12";"Instituto Aragonés de Gestión Ambiental (INAGA)";"";"0";"ORG12011";"Edificio Dinamiza";"Avenida de Ranillas, 3 C";"50071";"Zaragoza";"Zaragoza";"976716633";"-0.9017864";"41.67013";"inaga@aragon.es";"";"";"102";
"3111";"3044";"25";"3";"8";"Instituto Tecnológico de Aragón (ITA)";"";"0";"ORG17520";"Edificio ITA";"Calle María de Luna, 7";"50071";"Zaragoza";"Zaragoza";"976010000";"-0.8867566";"41.68195";"";"Instituto Tecnológico de Aragón (ITA)";"https://www.itainnova.es/es";"103";
"3118";"3037";"25";"3";"10";"Delegación Territorial del Gobierno de Aragón en Teruel";"";"0";"ORG16889";"";"Calle San Francisco, 1";"44001";"Teruel";"Teruel";"978641000";"-1.1088581";"40.341826999999995";"";"";"";"104";
"3270";"3042";"25";"3";"6";"Servicio Provincial del Departamento de Ciudadanía y Derechos Sociales en Huesca";"";"0";"ORG14685";"Edificio de la Calle San Jorge";"Calle San Jorge, 65";"22003";"Huesca";"Huesca ";"974247234   ";"-0.42072466000000003";"42.133255";"";"";"";"105";
"3355";"2437";"25";"3";"6";"Servicio Provincial de Industria, Competitividad y Desarrollo Empresarial de Huesca";"";"0";"ORG18087";"Edificio de la Plaza Cervantes";"Plaza Cervantes, 1";"22003";"Huesca";"Huesca";"974293158   ";"-0.41463880000000003";"42.139294";"";"";"";"106";
"3055";"3040";"25";"3";"3";"Dirección General de Planificación y Equidad";"";"0";"ORG17544";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976715375   ";"-0.9038124000000001";"41.669796";"dgplanificacionyequidad@aragon.es";"";"";"107";
"3072";"3041";"25";"3";"2";"Dirección General de Ordenación del Territorio";"";"0";"ORG11335";"Edificio Pignatelli";"Paseo de María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713212   ";"-0.8916506000000001";"41.653008";"";"";"";"108";
"3090";"3044";"25";"3";"4";"Dirección General de Universidades";"";"0";"ORG17511";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50018";"Zaragoza";"Zaragoza";"976714935   ";"-0.9038124000000001";"41.669796";"";"";"";"109";
"3117";"3037";"25";"3";"9";"Delegación Territorial del Gobierno de Aragón en Huesca";"";"0";"ORG16875";"";"Plaza Cervantes, 1";"22003";"Huesca";"Huesca";"974293000";"-0.41463880000000003";"42.139294";"";"";"";"110";
"3125";"3037";"25";"3";"8";"Unidad de Protocolo";"";"0";"ORG17013";"Edificio Pignatelli";"Paseo de María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000";"-0.8916506000000001";"41.653008";"";"";"";"111";
"3392";"3036";"25";"3";"4";"Comisionado para la lucha contra la despoblación";"";"0";"";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715942   ";"-0.8916506000000001";"41.653008";"";"";"";"112";
"894";"612";"21";"3";"2";"Dirección de Área de Coordinación Asistencial";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"113";
"902";"612";"21";"3";"7";"Director de Área de Recursos Humanos";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"114";
"2275";"2071";"24";"4";"1";"Servicio de Personal, Régimen Económico y Contratación Administrativa";"";"0";"ORG11558";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714000   ";"-0.8916506000000001";"41.6530086";"";"";"";"115";
"2286";"2074";"24";"4";"3";"Servicio de Arquitectura y Rehabilitación";"";"0";"ORG14633";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"97671400    ";"-0.8916506000000001";"41.6530086";"";"";"";"116";
"2059";"2040";"24";"3";"7";"Dirección General de Política Lingüística";"";"0";"ORG11247";"Edificio de la Avenida de Ranillas";"Avenida de Ranillas, 5 D";"50071";"Zaragoza";"Zaragoza";"976715465   ";"-0.90381239";"41.66979736";"";"";"";"117";
"2067";"2039";"24";"3";"3";"Dirección General de Presupuestos, Financiación y Tesorería";"";"0";"ORG03887";"Edificio de la Plaza de los Sitios";"Plaza de los Sitios, 7";"50071";"Zaragoza";"Zaragoza";"976714237   ";"-0.8791484900000001";"41.64791637";"";"";"";"118";
